LeagueIndex,APM,SelectByHotkeys,NumberOfPACs,GapBetweenPACs,ActionLatency
4,115.4484,0.0027156883,0.0031987675,20.0656,56.2449
2,76.8552,0.0018193548,0.0030193548,59.073,81.6239
2,132.7158,0.0056983369999999995,0.0027038028,35.913000000000004,71.5699
6,130.7844,0.003425503,0.0029780274,27.8333,46.0104
4,88.3806,0.0016082628,0.0026427232,54.4172,75.1804
6,145.1844,0.0045355159,0.0055548989,40.256,43.1383
2,66.0912,0.0014134598000000002,0.0025533467,42.3318,86.9107
3,99.8388,0.0010716597,0.003174539,36.23,66.6624
1,35.04,0.0006610648,0.0018509813000000001,82.11200000000001,111.0794
4,133.96200000000002,0.0056465943,0.0030207305,31.3443,64.2614
4,140.673,0.002303419,0.0039745269,28.1422,53.1875
4,104.4366,0.0008121906,0.0028716739000000002,76.4459,66.2626
4,105.6948,0.0033889196999999996,0.0036489391,31.7619,61.4252
1,63.8106,0.0,0.005012882299999999,48.1681,51.5084
3,76.1652,0.0003786133,0.0036215184000000004,37.8447,55.6727
5,128.8782,0.0053165663,0.0039934939,31.0244,53.8359
5,84.8472,0.0016546763,0.0041726619,45.1488,59.9448
5,116.6256,0.0029024934,0.0038878416999999998,38.4199,56.7273
5,117.054,0.0030443717,0.0030158307,30.038,60.0883
1,30.6366,0.0004991145,0.0018193528,91.4311,113.2389
4,96.3216,0.0012156448,0.0034267089,43.964,56.4267
2,73.6314,0.0007976875,0.0026142036,72.5697,82.719
1,139.6362,0.0071624566,0.0022193528,58.8624,76.4364
5,109.296,0.0017105156,0.0035941191,40.875,59.6941
5,102.7674,0.0008525149,0.0027307118,37.2157,60.761
2,80.6976,0.0006857904,0.0023316874,43.7288,80.3697
5,118.4664,0.0016606857,0.0032354738,37.9053,53.4985
5,102.7416,0.0050706822,0.0030116779,20.9897,64.2449
4,229.9122,0.0103820179,0.0047626247,33.5319,37.0794
5,272.8404,0.0276891522,0.0030006077,29.4359,60.6076
2,118.2024,0.0020213157,0.0036138675,35.5897,49.7288
6,155.9874,0.003925024,0.0046726477,21.3983,43.1886
3,79.4016,0.0019624483,0.0029525122999999997,41.7898,67.7725
1,80.3448,0.0008307111,0.0033165513,58.8821,82.4288
5,106.8528,0.0013436611,0.0032405944,44.1975,60.2927
2,108.0102,0.0053678629,0.0024976995,76.793,74.2456
3,65.1576,0.00039186449999999997,0.0032400504999999997,47.5858,72.2478
4,70.9686,0.0011627551,0.0034882653999999996,58.8396,69.1491
4,80.4378,0.00068197,0.0038923321999999997,52.7112,59.1514
3,81.8724,0.0025085487,0.0037277874,53.6,68.4511
1,30.9174,0.0002928829,0.0026359465000000003,70.2326,102.7222
4,122.9646,0.0020680714,0.0036216972999999998,48.7749,59.75
4,101.6064,0.0014875876,0.0034678795000000003,40.8986,63.9126
5,100.587,0.0009917057,0.0030652722999999996,25.930999999999997,56.0588
4,74.3418,0.0012931372,0.0024817785,49.3298,83.0
4,104.8356,0.0015522876,0.0027505446999999995,30.408,68.0198
4,73.0608,0.0010147073,0.0032948141999999997,35.0982,63.0725
6,151.3002,0.005509344300000001,0.0043750675,20.8173,51.9506
4,104.2818,0.0020108757,0.0034269853999999997,30.2573,61.2066
4,124.6482,0.0022636021,0.0039433791999999995,38.8646,58.4935
4,67.8018,0.0010189983,0.0029360967,50.8639,66.1882
6,102.8304,0.0033306419,0.0016821423999999999,50.449,78.56
6,193.5474,0.0088875078,0.0044126786999999995,27.68,48.2066
5,143.33700000000002,0.0050624367,0.005076499,35.8444,41.1856
4,139.14,0.0020674869,0.0034968605,22.0659,60.5401
5,146.256,0.0075633352,0.0041711076000000005,48.0887,55.8722
7,213.6318,0.0143385663,0.0064988451,30.5893,35.2771
5,101.54700000000001,0.00043081879999999997,0.0040302407,27.9585,56.6759
5,102.6612,0.0009607172999999999,0.0031383433,44.8493,60.0272
4,106.8774,0.0002806795,0.0035390022,23.5848,57.3793
5,180.0756,0.0056313062,0.004717752899999999,29.658,40.8092
6,244.9746,0.0202516109,0.0053697453,21.7505,38.849000000000004
5,281.4246,0.023428184300000002,0.0051355014,28.1164,36.1266
6,152.1792,0.0081136574,0.0048240385,24.8165,41.492
5,91.9722,0.004265324,0.0026112105,43.391999999999996,75.3944
4,149.6574,0.0039351852,0.0040740741,29.0142,46.9886
6,236.6826,0.0089233779,0.0053011475,19.27,29.0773
5,184.28099999999998,0.014753025800000001,0.0033038927000000004,20.0199,47.703
2,83.4846,0.004850619699999999,0.0025053685999999998,29.4491,77.8797
4,91.1574,0.0035605113000000002,0.0042031402,40.9627,56.2149
6,185.2836,0.0061473021999999995,0.0022141941,22.1192,50.4737
5,92.36399999999999,0.0020082242,0.0036578369,36.8918,70.7843
5,161.3598,0.0086046929,0.0040554292,31.8074,56.2066
6,135.918,0.0077141505,0.0033128254,20.3453,42.8571
6,190.641,0.0065709553,0.0045831033,24.6545,39.8313
3,116.1258,0.0058531813,0.0035591391,38.3238,58.236999999999995
3,65.7534,0.0007717751,0.0020810364000000002,61.5467,98.8079
6,99.9768,0.0021316981,0.0040516864,44.0505,52.4901
5,139.0494,0.0086117987,0.0035323845,44.6471,65.4015
6,323.2506,0.0384386496,0.002759143,30.601,60.8039
4,108.6774,0.0003437178,0.0036324720000000003,32.4655,57.9699
4,86.0814,0.0026811172,0.0033372214,32.9051,63.5534
3,91.713,0.0013101604,0.0020855615,31.8442,96.8205
3,101.613,0.00384375,0.00403125,33.93,65.1008
2,53.7174,0.0015702964000000002,0.0027296741999999997,68.1514,91.0753
3,48.8346,7.3227885178676e-05,0.0024978845000000003,63.6209,82.9967
5,189.48,0.0234951891,0.0023914746,36.6118,78.4094
6,202.0128,0.0102766798,0.0048842462,17.7739,36.9827
5,151.5426,0.012841833,0.0035107169,23.0464,65.4474
3,75.2184,0.0010784612,0.0037048315,32.9072,56.7397
3,145.332,0.0022611252999999998,0.0036344467999999998,32.7969,50.8244
4,61.0716,0.0016072325,0.0025866399,37.7647,77.3592
4,111.8142,0.0022392985,0.0031703753,54.6866,63.9405
4,186.8004,0.0083044483,0.0053708117,21.2323,40.2958
5,170.1816,0.0097489664,0.0038828262,26.6442,40.6043
4,114.6312,0.0025638664000000003,0.0034389585,44.0359,63.3393
4,65.8242,0.0008257439999999999,0.0033831452000000002,61.0546,73.0427
5,106.839,0.0013470681,0.0038034865,32.1958,64.3889
5,184.6602,0.0062651576,0.0043734842,23.5407,44.3919
6,138.3864,0.0042143455,0.0047027629999999996,24.881,48.4985
4,89.742,0.0019392549,0.0019392549,33.5035,91.7746
5,92.53200000000001,0.0043606773,0.0026455992,47.2778,63.6966
4,122.523,0.0027876379,0.0039161972,30.8444,51.7635
5,121.992,0.0054621679,0.0033155964000000002,38.9756,54.541000000000004
4,121.818,0.0044006706,0.0037720034000000005,34.3497,57.2778
4,106.1208,0.0013812807000000002,0.0035063279,34.4054,52.5791
3,71.8272,0.0002882029,0.002705905,64.5238,83.5976
3,57.3438,0.0009281898,0.0036448429,27.775,79.0559
6,92.5428,0.0024972438,0.0032489226,32.3093,67.3111
6,101.2134,0.0030726969,0.0039647702,36.5868,61.3214
5,122.24700000000001,0.0063568492,0.0030431725,30.8929,62.2933
4,114.8046,0.0028252519,0.0027695819,30.8283,84.9447
5,97.2672,0.0031253368,0.0034845709,40.2067,57.7423
5,196.0464,0.0161526153,0.0040553962,40.6689,47.483000000000004
5,216.3588,0.014675280700000001,0.0030245838000000002,13.253,46.111999999999995
6,215.1456,0.0088200211,0.0071913566000000005,21.2077,31.815
5,103.4796,0.0022041699,0.0042835755,39.3766,56.5049
5,166.4838,0.0062833656,0.0036141163000000002,46.2033,49.2549
5,52.1334,0.0003728005,0.0024853365,52.8081,80.28
3,116.6142,0.0043445878999999995,0.0036687631,50.0981,65.2932
3,42.408,0.0006498859,0.0026787979,65.4524,94.8639
5,182.625,0.0080396909,0.0039789101,20.4959,38.93
7,185.3424,0.01090856,0.0045052561,28.0093,44.2593
6,108.5394,0.0006253844999999999,0.0040906295,27.8191,56.5213
3,60.7014,0.0013694005,0.0027575598,74.6575,87.5918
5,155.0538,0.0025330026,0.0039834356,22.4762,47.2507
3,118.551,0.0038570418,0.0039985846000000005,41.3728,58.6667
6,181.6236,0.0114333298,0.003952099000000001,33.4899,47.9331
1,62.004,0.001691475,0.0028996714,58.9289,85.7667
4,123.2898,0.0034338948999999997,0.0037347497999999997,33.8162,54.6222
2,81.3036,0.0026911803999999998,0.0035571543,51.7744,66.39699999999999
6,133.93200000000002,0.0050611494,0.0048682023,29.8349,44.56100000000001
1,49.7424,0.000365927,0.0019145822,75.9863,103.1399
5,112.9572,0.0022746967000000003,0.0036286828,22.427,52.0149
1,73.2594,0.0009541985,0.0038663626,52.8103,69.4359
5,108.5178,0.0017238714000000002,0.0041048237,30.2566,57.3936
6,134.586,0.0058838397999999995,0.0036019209999999997,29.3516,59.6335
3,81.5658,0.0007976795,0.0033771884000000003,59.9754,63.7791
4,62.7834,0.0010431307,0.0027450808000000003,52.5141,80.752
4,95.0778,0.0012859028999999999,0.0031066503000000004,43.2059,64.9524
5,174.65400000000002,0.0120577958,0.0037748360999999998,37.692,55.9122
4,140.0142,0.0012115271,0.0040415064,33.1101,54.9474
6,196.2258,0.0128863965,0.005559029300000001,29.5704,39.051
5,147.4176,0.0051085941,0.0047290985999999995,28.9783,48.0
3,96.6828,0.0022839776,0.0034851132000000003,39.7068,60.6475
5,118.4856,0.0040590522,0.0043254764,45.44,49.3478
5,153.0948,0.0092031687,0.0047413793,38.67,54.2801
5,170.799,0.016677009,0.0028855103999999997,50.0541,72.0645
6,127.584,0.0059644766,0.0048731843,37.2302,50.332
3,92.7906,0.0013718317,0.0020250849,61.5935,86.7742
6,104.139,0.0025331811,0.0042100756,41.265,58.7797
4,113.7816,0.0061690433,0.0032478764,40.5697,60.7219
4,52.6218,0.0007123614,0.0025515491,50.3673,103.8782
5,91.2678,0.004707236500000001,0.0024495337,36.9939,73.494
4,206.838,0.007998815,0.0054189503,25.7717,35.9544
5,190.2912,0.008083730400000001,0.0058287951,28.1951,37.7421
6,145.665,0.0048889838,0.0035226302,30.878,46.3515
4,59.3004,0.0006266319,0.0019060052,51.2778,88.0548
3,95.5446,0.0013076034,0.0037301107000000003,42.5481,60.8413
4,114.0096,0.0017811172,0.0036071364,49.05,52.248999999999995
6,168.201,0.0085837586,0.0044572545000000005,34.3688,48.6784
4,78.2226,0.0014655807999999998,0.0034489416,41.8265,67.715
5,138.5094,0.0061448184,0.0037881184,34.5272,52.977
6,203.1504,0.0068417415,0.0069022115,24.1203,29.8423
6,156.4614,0.0037550915999999997,0.0049643585,24.2674,43.5795
5,170.9808,0.0144212031,0.0030314840999999997,31.1685,64.4143
6,117.615,0.0032434851,0.0036629012,30.1149,50.4122
6,142.4454,0.0043892495,0.006219836899999999,23.9062,35.4515
3,85.1244,0.0009077053999999999,0.0035299655,64.0255,61.5746
4,135.6042,0.0021070023000000003,0.004074775399999999,30.8676,41.9863
5,113.9034,0.0025368148,0.0035267912,31.7876,54.8421
4,57.4362,0.0008559472,0.0028531575,46.9721,86.8444
2,61.4772,0.0026741122,0.0023103543,71.641,105.9574
4,158.1228,0.0070540578,0.004015924000000001,26.4978,62.5043
3,66.7578,0.0004692684,0.0034922297999999997,52.0,76.5875
2,49.7832,0.001134091,0.0029144920000000003,55.1092,86.9289
2,56.1102,0.0007296812,0.0020767849,30.1918,74.2162
5,109.7556,0.0034826634,0.004019637899999999,26.2835,51.771
5,215.6448,0.015267072,0.005998262900000001,22.6274,33.0226
2,80.5524,0.0005163931,0.0028730236,45.2852,70.8889
6,150.9456,0.0039079988000000005,0.0035535741,23.7158,55.5486
3,127.1154,0.0044924961,0.0047146524,23.3596,47.8953
6,160.32,0.007161676600000001,0.004347305399999999,33.4033,52.4077
6,109.9092,0.0038541358,0.0050214942,35.1128,46.3616
4,59.0778,0.0003849583,0.0025630116000000002,59.3968,82.1976
3,69.6228,0.0021713266,0.0033313504,52.2774,70.8571
5,102.8244,0.001663381,0.0036758665999999996,18.7416,58.4358
4,156.8004,0.013478434499999999,0.0031616081,35.619,71.5368
5,127.854,0.0104424371,0.0037397158,33.8069,61.8462
6,85.1622,0.0025211253,0.0036512848999999997,38.9021,63.2667
4,104.0328,0.0035601028999999998,0.0035601028999999998,35.7979,71.1429
6,165.6588,0.0076329912,0.0042593653999999995,25.816,37.6391
6,75.6648,0.0018791798000000002,0.0029016746999999997,39.7703,76.2857
1,54.405,0.0021370692,0.0022557952999999998,37.6634,96.2237
6,179.5776,0.005425374100000001,0.0054872017,22.1695,36.2141
5,114.906,0.0011687604,0.0043380371,32.9073,51.8678
6,141.8994,0.0038641034000000004,0.0035750985,32.8288,55.7605
1,49.4076,0.0005461339,0.0022420236,54.3226,85.4103
5,108.8298,0.0041715849,0.0035143255999999998,48.5057,64.3511
3,110.7324,0.0009759683999999999,0.0032447778999999998,41.8353,70.6719
6,107.48100000000001,0.0046267736,0.0045780707,56.0142,47.9645
5,129.2286,0.0039186106,0.0036610494,28.9697,56.0
6,194.523,0.0114846997,0.004590102,23.5868,53.0535
4,102.0012,0.0031519781,0.0040059624,43.4086,55.4574
5,113.85,0.0012640449,0.0047471909999999996,25.8571,46.3905
3,67.6524,0.0012130569,0.003011435,34.7232,79.4254
5,96.9738,0.0021219692,0.0039556709,33.8012,50.7692
6,183.2838,0.009559675600000001,0.0047617323,26.7634,38.6008
5,157.8264,0.006406494499999999,0.0050371674,23.013,37.3592
6,184.35,0.008255934,0.0035706914,21.7159,45.1908
6,179.8236,0.014837439099999999,0.0036718071999999997,38.5388,49.4909
4,99.4266,0.0017002023000000002,0.0030069694,35.3427,54.6168
5,94.986,0.0022434647,0.0037902012,26.214000000000002,60.7059
4,84.0648,0.0027102991,0.0046300944,36.3478,57.3225
2,99.5784,0.0010660981,0.0036551934000000003,31.3003,58.5833
6,246.2046,0.0093554556,0.0059699178,24.1562,29.0476
4,85.3884,0.0011877017,0.0029804589,26.9697,58.0752
3,118.1028,0.0027610715999999997,0.0030617824,40.1256,68.7679
4,110.0514,0.0019990117,0.0036049593,20.9125,59.7259
5,160.9968,0.0093088071,0.0035117057,28.256,45.4921
3,67.4568,0.0029101878,0.0029526722999999996,38.086999999999996,65.6403
6,207.49200000000002,0.0098147188,0.0054742161,29.5476,32.3314
4,176.0322,0.009675063900000001,0.0031815574,30.1893,62.1803
5,146.7372,0.0066113596,0.0035675859,27.4263,55.0952
4,120.432,0.0052953488,0.0035542886,24.8753,59.7259
5,113.7714,0.0029783966999999997,0.0039314836,31.2703,56.9024
4,82.7184,0.0012490139,0.0029187484000000002,44.0,84.2703
1,77.241,0.0005653485,0.0034500753999999996,32.5401,63.2941
6,146.2686,0.005479120600000001,0.004614905999999999,23.6992,50.382
6,119.6682,0.0025085695999999998,0.0046120287,22.3864,48.5541
4,149.6658,0.008296689599999999,0.00240604,23.8261,58.8966
4,171.9984,0.015301181499999999,0.0037284525,39.1111,51.4545
4,102.8136,0.0010016476,0.0031547218,31.0952,61.3294
6,125.5464,0.0023130222,0.0044018749,23.7309,41.3426
4,108.8802,0.0031092594,0.003824389,33.4041,51.6098
5,112.1898,0.0018418847,0.0039870737,38.0609,62.0526
3,95.4924,0.0020306493,0.0034385660999999997,44.3004,77.0709
4,101.5134,0.0017899060999999998,0.0023767606,26.4,69.1852
6,121.7388,0.0042152159,0.0040610007,45.7288,48.4051
5,146.9604,0.0040283707,0.0045792591,29.0754,44.7018
4,112.0422,0.0025747444,0.003199216,40.7229,63.8438
3,105.8082,0.0017665131,0.0033355278000000003,46.2706,67.9737
3,75.3048,0.0012024151,0.0027374129999999997,65.1643,89.7196
5,92.0592,0.0006457619999999999,0.0034240404,45.9736,68.0877
5,84.5232,0.000562736,0.0020694161999999998,30.0885,75.7544
7,201.435,0.0082155843,0.0042343628000000005,32.7302,46.9022
6,216.0318,0.0128680571,0.0055766228,23.7093,34.03
4,152.2374,0.011983053,0.0033514607,52.1896,63.9811
3,118.8012,0.0022438773999999997,0.0037985639000000003,32.9322,60.6414
2,113.6718,0.0038110128,0.0030781258,38.7888,56.8571
4,80.8398,0.0022306275,0.0030671128,28.9365,64.5534
6,77.316,0.0025942616,0.0037001819,39.0252,63.3855
3,126.7926,0.0035844731,0.0036330432,46.6702,65.6578
5,58.5948,0.0013616354999999999,0.0020331269,36.3704,90.3119
2,85.9248,0.0009398496000000001,0.0020575085999999998,51.8,65.2346
4,137.1996,0.0047461086999999996,0.005116101,39.37,47.7706
2,85.6284,0.0017225371,0.0027487295000000003,48.6682,84.1333
4,63.9402,0.00033215800000000004,0.0028872196,43.1467,73.6106
5,86.0208,0.0002524997,0.0023229977,19.5165,62.3043
5,131.0622,0.0034821220000000003,0.0037158215000000004,31.2555,56.956
3,142.7892,0.0096663774,0.0029529457,46.1311,63.4449
7,219.669,0.0108707208,0.0044120774,14.3273,43.9036
4,109.5276,0.0032351477,0.0036989277,35.9018,50.1529
6,192.6942,0.0126792417,0.0036570109000000003,26.6225,45.2895
5,126.0846,0.0023426272,0.0043403277,39.0033,47.351000000000006
6,165.1536,0.0062424199,0.0036206036,29.0765,52.0887
2,86.6694,0.0012439176,0.0029360114000000002,31.8375,61.3209
3,75.0612,0.0008658403,0.0034519686,50.9934,66.2838
4,60.1284,0.001024047,0.0028311889,61.4359,76.3234
6,134.421,0.0053146729,0.0025798308,30.1034,68.721
1,34.278,0.0005568146,0.0021979525,118.1607,93.2089
3,43.1106,0.0013897468,0.0017206388,66.8571,109.8462
2,54.915,0.0001263823,0.0025908373,36.0245,83.6829
3,56.6634,0.0007284989,0.003611273,53.7803,70.4899
4,38.943000000000005,0.000749604,0.0025458248,64.8939,85.1556
4,137.0124,0.0029217705,0.0037354281,29.4921,51.802
4,216.4152,0.0187080537,0.0051677852,37.9935,43.7532
2,132.3936,0.0054216204,0.0038345809,42.5036,59.0909
5,129.4044,0.002029673,0.0042503741,27.4972,52.7566
5,108.9084,0.0016732108,0.0032125646999999996,22.3497,50.9444
5,184.5996,0.011197872,0.0033893941999999996,20.6115,50.6835
5,156.3168,0.0095794503,0.0037371683,30.5143,57.5696
4,96.6942,0.0013337753,0.0036698551,59.4397,71.9914
3,85.2774,0.0006099793,0.0030803953,53.4194,72.90100000000001
1,42.3318,0.0016058512,0.0026179424,89.3057,79.1959
6,169.6308,0.008298495,0.0028428094,28.1481,50.2353
2,63.8712,0.0001533877,0.0021802963,61.0505,99.0955
5,193.6908,0.006391655600000001,0.0032546466999999997,36.6303,42.0964
4,99.6072,0.0038005317,0.0032892494,35.125,65.3886
5,195.8406,0.0096645508,0.0048377854,18.7763,35.5444
5,144.675,0.0027826460999999998,0.005811271999999999,28.195999999999998,42.4286
2,73.9896,0.0009617676,0.0031406394,46.8152,66.7425
5,143.4306,0.007180189799999999,0.0043893033,32.7768,44.7746
2,78.1602,0.000201023,0.0039925398,37.5574,58.7748
4,168.7188,0.0120286928,0.0028485602,30.5205,67.1091
5,195.7626,0.011778241699999999,0.0053850168000000006,27.5232,43.4537
4,89.919,0.0015656351000000002,0.0028424636999999997,34.2581,70.2246
3,75.9876,0.0013798613000000001,0.0039943353000000004,44.8929,54.8818
4,46.7214,0.0008072187,0.0025468062,61.0542,87.8821
5,83.4336,0.0035402783,0.0034667777,53.7872,63.2226
5,112.4274,0.0057723799,0.003316048,41.2893,55.786
5,183.7728,0.0058632382,0.0052667106,26.197,37.699
3,81.9276,0.0024677437,0.002587896,82.5376,93.1143
1,52.644,0.0005381436,0.0019588428,34.8889,107.03299999999999
2,62.1354,0.0005819452,0.0032370699,70.1017,72.5843
5,88.323,0.0025695060999999996,0.0034568175,47.3333,63.1444
4,177.8478,0.007291796,0.0042199329999999995,27.6169,52.3456
4,124.1958,0.0047595906,0.002858613,46.4322,74.7
6,197.8584,0.009830321999999999,0.0047197128,26.5969,48.2209
5,128.7654,0.0019685039000000002,0.0035560071000000004,43.4251,51.7857
5,144.1116,0.0011199009,0.0039673084,20.2169,51.4354
6,250.7928,0.0223182822,0.003946812,31.8209,56.6667
5,126.27,0.0062616161,0.0029206124,58.0458,72.3939
2,71.6754,0.0009411361999999999,0.0021199331,32.2883,83.7848
4,85.2102,0.0022853558,0.0032263847,36.5581,75.0
6,240.5196,0.0260799823,0.0048260413,47.0805,45.2034
3,75.6768,0.0015117343,0.0029580964,58.7922,79.4807
5,151.7454,0.005449470600000001,0.0036329803999999998,25.9083,52.6707
1,73.7214,0.001414836,0.0024189132,75.5696,96.5535
3,86.1066,0.0013981234,0.0034953084999999997,49.7679,61.3511
1,68.4336,0.0018350638000000001,0.0023212773,84.0949,91.9054
4,115.5444,0.0049269006,0.0037719297999999997,54.3035,62.093
6,183.1272,0.0110346804,0.0046216681,34.9845,36.8165
6,99.4914,0.0016738935999999999,0.0037144496999999997,26.6034,53.8884
5,62.2026,0.0012929008,0.0028208745000000003,44.6993,78.3611
6,283.3254,0.030715620099999997,0.0028739761,23.7987,57.225
5,212.442,0.009006329399999999,0.0051634702,20.9238,30.9585
5,83.145,0.0011665209,0.0026975795,41.7959,65.027
3,67.6968,0.0012694958,0.002312296,43.9409,82.0784
5,169.9674,0.00934711,0.0037726287,33.9215,46.6418
1,48.174,0.0035167987,0.0012547800999999999,94.7397,161.1973
5,138.0072,0.0036446077,0.0041468174,29.9583,53.9239
6,221.2698,0.0136561776,0.0043931345000000005,21.125,46.1705
2,48.1782,0.00045483489999999997,0.0024257860999999997,42.0313,92.35
5,274.9086,0.0253056032,0.0041346313,18.4295,42.8495
5,66.5952,0.001103435,0.0027825753000000003,48.6916,70.2184
4,109.5102,0.0011928847,0.0029488109000000004,34.3377,66.0712
6,203.84099999999998,0.0091736976,0.004804473,29.3287,36.8362
5,84.1908,0.0034375367,0.0036432013,53.9512,53.3548
6,186.3396,0.011611079299999999,0.0034160132,18.6074,49.33
5,175.7532,0.008508444,0.0045013106,19.799,45.8425
6,203.1486,0.012309808500000002,0.004786368,13.5294,35.7537
3,98.2944,0.0020355292,0.0037514299,29.6719,54.583
3,91.6326,0.0036392212,0.0032501221000000003,41.6,66.9953
1,50.5584,0.0027096406,0.0022247576,79.1688,91.1795
6,87.354,0.002623615,0.0031971494,39.0958,81.0229
3,56.8356,0.0013848951000000002,0.0019980548000000002,63.5745,97.4392
4,102.786,0.0026032039,0.0036352434000000004,49.1234,56.7966
5,85.7166,0.0025140449,0.004241573,35.2558,55.2185
5,134.3874,0.0060201168,0.0054980181999999996,36.2408,46.8992
5,159.92700000000002,0.0065660284999999995,0.0027000490999999995,18.8702,54.0909
6,201.7314,0.010571042099999999,0.0044401317,33.8472,41.6026
6,88.5684,0.002438607,0.0032942585999999998,33.9346,64.3896
6,118.98299999999999,0.0014650027,0.0047748237,29.3675,50.0227
4,97.0002,0.0019043057999999999,0.0050401387,27.8005,53.6199
5,73.9686,0.0012816911,0.0026336119,49.3691,67.9467
3,85.9506,0.0018697647,0.00255119,53.5556,88.4691
5,134.6574,0.0063901409,0.0037228276,34.8308,49.3333
1,65.9064,0.0009664198,0.0021540683,40.3478,96.8432
5,75.3972,0.001904938,0.0039578324,57.6674,57.785
4,122.571,0.0028399982,0.0031720946999999997,29.2029,50.9314
6,69.006,0.0006117277,0.0030367910999999997,37.3913,71.3669
1,46.542,0.0010886173,0.0023204735999999998,58.2149,111.0288
5,107.073,0.0002649453,0.0030227853,40.176,58.9801
5,128.70600000000002,0.0068493151,0.0024743599,39.5912,65.5362
5,234.9972,0.0158766471,0.003431552,19.8658,40.16
3,140.796,0.0019924528,0.0045283019,27.3389,44.8267
5,108.3318,0.0051020408,0.0026950296,39.8154,77.0076
4,105.555,0.0015563395,0.0037525074,28.0185,65.9631
4,107.4966,0.0023054279,0.0031915533000000003,25.8679,50.9835
4,84.3522,0.0024359596,0.0037035403999999997,45.3134,57.0238
6,184.6992,0.0050274884,0.0046386719,20.9219,40.4756
4,140.8314,0.0155365804,0.0025894301000000002,46.8235,82.1463
5,104.8164,0.001044447,0.0039360179,31.6158,47.1057
4,57.7134,0.00035289370000000003,0.0022938092,41.5556,86.1978
3,67.3992,0.0008595211,0.0035134809,47.9655,61.8369
5,180.5166,0.0068317129,0.0045723219,35.8592,47.7845
4,50.6712,0.0011996161,0.0025249063,55.7455,92.8145
4,89.5452,0.0012819272,0.0026243228000000004,55.0741,77.2535
1,46.6974,0.0002573075,0.0022385754999999998,49.3023,105.931
6,268.0194,0.0079061169,0.005719143,13.2659,30.3896
5,85.9692,0.0061964546,0.0030443451,42.6489,88.354
6,104.7942,0.0027808801,0.0034398034,36.0,56.026
5,105.7638,0.0038282627,0.0039366097,30.2353,52.756
2,76.212,0.0020691198,0.0030896990999999996,51.7818,84.3801
4,99.7878,0.002537594,0.0034304510999999998,38.3505,63.4247
5,99.5784,0.0017230494,0.0038801494,51.619,56.5831
6,195.1164,0.006301029499999999,0.004090425,27.4308,45.0178
6,105.3912,0.0018428794,0.0034348503000000002,30.2525,53.1587
2,90.774,0.0016948685000000002,0.0032381635,32.188,59.233999999999995
6,188.1816,0.0074082675,0.0045633999,22.7347,44.8753
4,112.3794,0.0035879348,0.0024324982,44.9114,98.75
5,75.3654,0.0021911804999999998,0.0024308409,62.9143,69.4648
6,143.7378,0.0027186355,0.0050461691,30.9773,43.9395
5,126.9762,0.0045527235,0.0043405894,40.8814,47.015
2,80.6448,0.000207168,0.0032974242,46.5895,56.6283
1,42.0726,0.0012239145,0.0028187123,63.207,95.8246
6,186.1218,0.0072362511,0.0052649965,22.9905,39.9621
6,178.8738,0.0108624352,0.0068798026,31.0818,32.4586
4,78.9858,0.0014846045999999998,0.0037412037,39.7853,66.7302
5,120.6852,0.0033501701,0.0029378415000000002,35.9646,57.5088
6,201.9108,0.008554384699999999,0.005571705400000001,12.6649,31.8913
5,100.3878,0.0011738663999999999,0.0036725247999999998,45.4495,52.0365
6,170.1384,0.0111025754,0.0051031607000000005,29.1059,45.2401
3,192.3036,0.0083452795,0.0036350604,27.7447,39.0704
5,160.0782,0.0030739505,0.0044425903,27.3465,40.7974
4,113.9784,0.00082689,0.0035545533000000003,37.4788,59.4683
4,66.222,0.0012206357,0.0025333947,45.4612,74.2364
4,192.8466,0.0104056902,0.0048998946,26.4632,39.8853
5,106.0056,0.0035688623,0.0036167665,28.6645,55.9603
4,138.2688,0.0027885771999999996,0.0032629825,36.5836,57.2482
6,164.3844,0.0054064817,0.0061875881,19.5732,38.4059
6,176.8704,0.0053715518999999995,0.0046678551,24.4332,37.9497
4,214.2684,0.010149919,0.0023298217,26.4912,62.086999999999996
4,76.5978,0.0017269681,0.0028554818,55.2289,85.3653
6,160.0704,0.010237925,0.0039124563000000005,29.5369,51.1371
5,117.7332,0.0043471925,0.0032664659000000004,28.1045,54.9145
4,85.7076,0.0019112145999999998,0.0039536715,57.2141,59.0954
5,84.0438,0.0013819312,0.0034404329999999997,17.8151,59.0795
6,200.8446,0.0118534843,0.0051504224,31.4221,40.1686
4,106.215,0.0014194684,0.0037191312,33.9032,58.6467
4,97.7304,0.0001321723,0.0033509563,24.8093,56.826
5,117.7638,0.005293743,0.0036419359999999997,28.2418,51.9126
2,98.2176,0.0015590424,0.002735868,33.3432,77.0294
6,158.8896,0.0058611161,0.003621412,36.0741,49.9938
3,118.9374,0.0041211519,0.0031405164,32.4762,57.3123
5,151.203,0.0064590603000000005,0.0044323429,33.4661,48.2386
6,139.4826,0.0038152053000000004,0.0037597114000000004,24.563000000000002,54.1993
3,146.52,0.0062149946,0.0028986931,35.4872,64.8136
6,133.2012,0.0060326987,0.0036113410999999997,36.4253,52.6877
3,76.632,0.0031865895000000003,0.0032312197,28.2438,72.8398
5,158.0088,0.0076481836,0.0040011331,31.2889,52.6372
3,91.6848,0.0009088942,0.0034949145,31.5528,66.2663
